iter_1000
2/1206.bmp (0.9999672174453735, '2 CL')
1/536.bmp (0.5, '1 HR')
1/748.bmp (0.5000007152557373, '1 HR')
1/380.bmp (0.4999995231628418, '1 HR')
1/686.bmp (0.5000004172325134, '1 HR')
1/623.bmp (0.5, '1 HR')
1/273.bmp (0.5, '1 HR')
1/1023.bmp (0.4999999403953552, '1 HR')
1/298.bmp (0.5, '1 HR')
1/180.bmp (0.4999980926513672, '1 HR')
1/1156.bmp (0.5000009536743164, '1 HR')
1/211.bmp (0.5000004172325134, '1 HR')
1/1236.bmp (0.5, '1 HR')
1/975.bmp (0.4999999403953552, '1 HR')
1/998.bmp (0.49999818205833435, '1 HR')
1/105.bmp (0.5, '1 HR')
1/117.bmp (0.49999991059303284, '1 HR')
1/1072.bmp (0.4999998211860657, '1 HR')
1/755.bmp (0.5000009536743164, '1 HR')
1/1138.bmp (0.5000007748603821, '1 HR')
1/80.bmp (0.5, '1 HR')
1/1085.bmp (0.4999998211860657, '1 HR')
1/872.bmp (0.5, '1 HR')
1/367.bmp (0.5, '1 HR')
1/938.bmp (0.49999865889549255, '1 HR')
1/1198.bmp (0.5000001192092896, '1 HR')
1/317.bmp (0.5, '1 HR')
1/430.bmp (0.5, '1 HR')
3/1142.bmp (0.5000011920928955, '3 CR')
3/1226.bmp (0.5000097751617432, '3 CR')
3/749.bmp (0.5000019073486328, '3 CR')
3/124.bmp (0.4999934732913971, '3 CR')
3/343.bmp (0.500078558921814, '3 CR')
3/1200.bmp (0.5000028610229492, '3 CR')
3/1064.bmp (0.5000033378601074, '3 CR')
3/374.bmp (0.5000376105308533, '3 CR')
3/468.bmp (0.5000128746032715, '3 CR')
3/687.bmp (0.5000008940696716, '3 CR')
3/937.bmp (0.5000017285346985, '3 CR')
3/499.bmp (0.5000132322311401, '3 CR')
3/437.bmp (0.5000090599060059, '3 CR')
3/874.bmp (0.5000028014183044, '3 CR')
3/187.bmp (0.5002491474151611, '3 CR')
3/1147.bmp (0.5000030994415283, '3 CR')
3/1205.bmp (0.5000019073486328, '3 CR')
3/456.bmp (0.5000091791152954, '3 CR')
3/562.bmp (0.5000122785568237, '3 CR')
3/406.bmp (0.5000057220458984, '3 CR')
3/968.bmp (0.5000026226043701, '3 CR')
3/781.bmp (0.5000017285346985, '3 CR')
3/906.bmp (0.5000123381614685, '3 CR')
3/1174.bmp (0.5001207590103149, '3 CR')
3/998.bmp (0.5000123977661133, '3 CR')
3/843.bmp (0.5000372529029846, '3 CR')
3/593.bmp (0.5000038743019104, '3 CR')
3/931.bmp (0.5000208020210266, '3 CR')
3/93.bmp (0.49808984994888306, '2 CL')
3/156.bmp (0.5000845789909363, '3 CR')
3/137.bmp (0.5000965595245361, '3 CR')
3/656.bmp (0.5000019073486328, '3 CR')
3/56.bmp (0.5000003576278687, '3 CR')
3/1089.bmp (0.5000016689300537, '3 CR')
3/218.bmp (0.5002883076667786, '3 CR')
3/1028.bmp (0.5000008940696716, '3 CR')
3/281.bmp (0.500071108341217, '3 CR')
3/1159.bmp (0.5000033974647522, '3 CR')
3/724.bmp (0.5000009536743164, '3 CR')
3/1010.bmp (0.5000395774841309, '3 CR')
3/624.bmp (0.5000001788139343, '3 CR')
3/62.bmp (0.5000364184379578, '3 CR')
3/1119.bmp (0.5000145435333252, '3 CR')
3/718.bmp (0.5000032186508179, '3 CR')
3/531.bmp (0.5000005960464478, '3 CR')
3/249.bmp (0.5000884532928467, '3 CR')
3/812.bmp (0.4999900460243225, '3 CR')
3/1058.bmp (0.5000035762786865, '3 CR')
3/31.bmp (0.5000085234642029, '3 CR')
3/312.bmp (0.5002014636993408, '3 CR')
4/674.bmp (0.7931692004203796, '4 nothing')
4/1004.bmp (0.9995865821838379, '4 nothing')
4/790.bmp (0.5388637781143188, '4 nothing')
4/775.bmp (0.502135694026947, '4 nothing')
4/699.bmp (0.9977866411209106, '4 nothing')
4/725.bmp (0.9999000430107117, '4 nothing')
4/1045.bmp (0.885421097278595, '4 nothing')
4/617.bmp (0.5830059051513672, '4 nothing')
4/592.bmp (0.7225593328475952, '4 nothing')
4/663.bmp (0.9998747706413269, '4 nothing')
4/437.bmp (0.999944806098938, '4 nothing')
4/110.bmp (0.7679386138916016, '4 nothing')
4/336.bmp (0.9031034708023071, '4 nothing')
4/488.bmp (0.9998050928115845, '4 nothing')
4/341.bmp (0.8719372749328613, '4 nothing')
4/902.bmp (0.9975568056106567, '4 nothing')
4/800.bmp (0.9065276384353638, '4 nothing')
4/841.bmp (0.998370349407196, '4 nothing')
4/927.bmp (0.6149725914001465, '4 nothing')
4/1030.bmp (0.6870522499084473, '4 nothing')
4/968.bmp (0.7898524403572083, '4 nothing')
4/825.bmp (0.7606897354125977, '4 nothing')
4/1020.bmp (0.9896297454833984, '4 nothing')
4/994.bmp (0.9967727661132812, '4 nothing')
4/273.bmp (0.999726414680481, '4 nothing')
4/565.bmp (0.500625491142273, '4 nothing')
4/876.bmp (0.5322608351707458, '4 nothing')
4/18.bmp (0.988731861114502, '4 nothing')
4/508.bmp (0.5025691390037537, '4 nothing')
4/815.bmp (0.529665470123291, '4 nothing')
4/137.bmp (0.8470274806022644, '4 nothing')
4/412.bmp (0.8384116888046265, '4 nothing')
4/917.bmp (0.9825233221054077, '4 nothing')
4/643.bmp (0.5181455612182617, '4 nothing')
4/953.bmp (0.6305814981460571, '4 nothing')
4/246.bmp (0.9997913241386414, '4 nothing')
4/750.bmp (0.9664939641952515, '4 nothing')
4/765.bmp (0.56007981300354, '4 nothing')
4/1056.bmp (0.8754739761352539, '4 nothing')
4/942.bmp (0.9977484941482544, '4 nothing')
4/534.bmp (0.8768618702888489, '4 nothing')
4/193.bmp (0.5712260007858276, '4 nothing')
4/80.bmp (0.6043570637702942, '4 nothing')
4/519.bmp (0.9998512268066406, '4 nothing')
4/219.bmp (0.9394143223762512, '4 nothing')
4/544.bmp (0.9981688261032104, '4 nothing')
4/392.bmp (0.9998963475227356, '4 nothing')
4/979.bmp (0.502395510673523, '4 nothing')
4/462.bmp (0.5031468272209167, '4 nothing')
4/164.bmp (0.565194308757782, '4 nothing')

iter_45000
2/1206.bmp (0.9999278783798218, '2 CL')
2/1249.bmp (0.9999353289604187, '2 CL')
2/1309.bmp (0.9998539686203003, '2 CL')
2/202.bmp (0.9998739361763, '2 CL')
2/669.bmp (0.9999980926513672, '2 CL')
2/373.bmp (0.9999737739562988, '2 CL')
2/386.bmp (0.9999973177909851, '2 CL')
2/937.bmp (0.9998553395271301, '2 CL')
2/737.bmp (0.9999340176582336, '2 CL')
2/238.bmp (0.9993675947189331, '2 CL')
2/824.bmp (0.9999731779098511, '2 CL')
2/36.bmp (0.9999812245368958, '2 CL')
2/528.bmp (0.9999859929084778, '2 CL')
2/67.bmp (0.9999837875366211, '2 CL')
2/1143.bmp (0.9999855756759644, '2 CL')
2/1081.bmp (0.9999731183052063, '2 CL')
2/768.bmp (0.9999658465385437, '2 CL')
2/1106.bmp (0.9999030828475952, '2 CL')
2/472.bmp (0.9999802708625793, '2 CL')
2/1112.bmp (0.9998394846916199, '2 CL')
2/602.bmp (0.9999966621398926, '2 CL')
2/42.bmp (0.9999818801879883, '2 CL')
2/1049.bmp (0.9999930262565613, '2 CL')
2/987.bmp (0.9999995231628418, '2 CL')
2/1018.bmp (0.9999982118606567, '2 CL')
2/1174.bmp (0.9999874830245972, '2 CL')
2/404.bmp (0.9999486207962036, '2 CL')
2/571.bmp (0.9999935030937195, '2 CL')
2/1162.bmp (0.999982476234436, '2 CL')
2/862.bmp (0.9999319314956665, '2 CL')
2/503.bmp (0.9999966621398926, '2 CL')
2/1268.bmp (0.9999927282333374, '2 CL')
2/226.bmp (0.9999058842658997, '2 CL')
2/441.bmp (0.9999917149543762, '2 CL')
2/1237.bmp (0.9999702572822571, '2 CL')
2/171.bmp (0.9999735951423645, '2 CL')
2/701.bmp (0.9999544024467468, '2 CL')
2/534.bmp (0.999981701374054, '2 CL')
2/638.bmp (0.9999879002571106, '2 CL')
2/893.bmp (0.9995888471603394, '2 CL')
2/651.bmp (0.9999891519546509, '2 CL')
2/103.bmp (0.9998044967651367, '2 CL')
2/269.bmp (0.9999599456787109, '2 CL')
2/799.bmp (0.9999480247497559, '2 CL')
2/956.bmp (0.999993622303009, '2 CL')
2/134.bmp (0.9999871253967285, '2 CL')
2/924.bmp (0.9999551773071289, '2 CL')
2/337.bmp (0.9999983906745911, '2 CL')
2/306.bmp (0.9999755620956421, '2 CL')
2/831.bmp (0.9999794960021973, '2 CL')
0/790.bmp (0.4999965727329254, '0 HL')
0/66.bmp (0.5000007152557373, '0 HL')
0/1232.bmp (0.4999999403953552, '0 HL')
0/97.bmp (0.5000007152557373, '0 HL')
0/1170.bmp (0.49999919533729553, '0 HL')
0/347.bmp (0.5000002384185791, '0 HL')
0/253.bmp (0.5000035166740417, '0 HL')
0/1045.bmp (0.5, '0 HL')
0/28.bmp (0.5000011920928955, '0 HL')
0/122.bmp (0.5, '0 HL')
0/846.bmp (0.4999963343143463, '2 CL')
0/160.bmp (0.5000035762786865, '0 HL')
0/946.bmp (0.4999777376651764, '0 HL')
0/446.bmp (0.5000004768371582, '0 HL')
0/128.bmp (0.5, '0 HL')
0/940.bmp (0.49995750188827515, '0 HL')
0/378.bmp (0.5000002384185791, '0 HL')
0/852.bmp (0.4999988079071045, '0 HL')
0/1201.bmp (0.4999998211860657, '0 HL')
0/596.bmp (0.5000001788139343, '0 HL')
0/222.bmp (0.49999991059303284, '0 HL')
0/602.bmp (0.5000000596046448, '0 HL')
0/633.bmp (0.5, '0 HL')
0/627.bmp (0.5, '0 HL')
0/1107.bmp (0.5, '0 HL')
0/477.bmp (0.5000007152557373, '0 HL')
0/403.bmp (0.5000009536743164, '0 HL')
0/316.bmp (0.5000002384185791, '0 HL')
0/1076.bmp (0.5, '0 HL')
0/435.bmp (0.5000002384185791, '0 HL')
0/571.bmp (0.4999999403953552, '0 HL')
0/508.bmp (0.4999999403953552, '0 HL')
0/915.bmp (0.4999982714653015, '0 HL')
0/1013.bmp (0.5, '0 HL')
0/752.bmp (0.5000002384185791, '0 HL')
0/883.bmp (0.49999943375587463, '0 HL')
0/665.bmp (0.5000002384185791, '0 HL')
0/696.bmp (0.5000002384185791, '0 HL')
0/727.bmp (0.5000004768371582, '0 HL')
0/1038.bmp (0.5, '0 HL')
0/1138.bmp (0.4999999403953552, '0 HL')
0/35.bmp (0.5000026226043701, '0 HL')
0/410.bmp (0.5000007152557373, '0 HL')
0/191.bmp (0.5000076293945312, '0 HL')
0/247.bmp (0.5000030398368835, '0 HL')
0/540.bmp (0.5, '0 HL')
0/285.bmp (0.5, '0 HL')
0/758.bmp (0.5, '0 HL')
0/153.bmp (0.5000507831573486, '0 HL')
0/1257.bmp (0.4999997615814209, '0 HL')
1/636.bmp (0.5, '1 HR')
1/926.bmp (0.49999338388442993, '1 HR')
1/1108.bmp (0.5000013709068298, '1 HR')
1/586.bmp (0.5, '1 HR')
1/467.bmp (0.5, '1 HR')
1/248.bmp (0.499999463558197, '1 HR')
1/1242.bmp (0.5, '1 HR')
1/698.bmp (0.5000032782554626, '1 HR')
1/530.bmp (0.5, '1 HR')
1/142.bmp (0.4999997615814209, '1 HR')
1/11.bmp (0.5, '1 HR')
1/442.bmp (0.5, '1 HR')
1/890.bmp (0.5, '1 HR')
1/167.bmp (0.5000000596046448, '1 HR')
1/920.bmp (0.4999959468841553, '1 HR')
1/223.bmp (0.5000001788139343, '1 HR')
1/1318.bmp (0.5, '1 HR')
1/55.bmp (0.5000001788139343, '1 HR')
1/847.bmp (0.5, '1 HR')
1/67.bmp (0.5, '1 HR')
1/805.bmp (0.5, '1 HR')
1/1283.bmp (0.5000002384185791, '1 HR')
1/155.bmp (0.4999997019767761, '1 HR')
1/536.bmp (0.5, '1 HR')
1/748.bmp (0.5000009536743164, '1 HR')
1/380.bmp (0.4999998211860657, '1 HR')
1/686.bmp (0.5000004172325134, '1 HR')
1/623.bmp (0.5, '1 HR')
1/273.bmp (0.5, '1 HR')
1/1023.bmp (0.4999999403953552, '1 HR')
1/298.bmp (0.5, '1 HR')
1/180.bmp (0.4999982416629791, '1 HR')
1/1156.bmp (0.5000011920928955, '1 HR')
1/211.bmp (0.5000004172325134, '1 HR')
1/1236.bmp (0.5, '1 HR')
1/975.bmp (0.49999991059303284, '1 HR')
1/998.bmp (0.4999980032444, '1 HR')
1/105.bmp (0.5, '1 HR')
1/117.bmp (0.49999991059303284, '1 HR')
1/1072.bmp (0.4999998211860657, '1 HR')
1/755.bmp (0.5000009536743164, '1 HR')
1/1138.bmp (0.5000009536743164, '1 HR')
1/80.bmp (0.5, '1 HR')
1/1085.bmp (0.4999997615814209, '1 HR')
1/872.bmp (0.5, '1 HR')
1/367.bmp (0.5, '1 HR')
1/938.bmp (0.4999985098838806, '1 HR')
1/1198.bmp (0.5000000596046448, '1 HR')
1/317.bmp (0.5, '1 HR')
1/430.bmp (0.5, '1 HR')
3/1142.bmp (0.5000011920928955, '3 CR')
3/1226.bmp (0.5000109672546387, '3 CR')
3/749.bmp (0.5000024437904358, '3 CR')
3/124.bmp (0.4999999403953552, '3 CR')
3/343.bmp (0.5000950694084167, '3 CR')
3/1200.bmp (0.5000033378601074, '3 CR')
3/1064.bmp (0.5000040531158447, '3 CR')
3/374.bmp (0.5000450015068054, '3 CR')
3/468.bmp (0.5000154972076416, '3 CR')
3/687.bmp (0.5000011324882507, '3 CR')
3/937.bmp (0.5000188946723938, '3 CR')
3/499.bmp (0.5000153183937073, '3 CR')
3/437.bmp (0.5000109672546387, '3 CR')
3/874.bmp (0.5000033378601074, '3 CR')
3/187.bmp (0.5002965927124023, '3 CR')
3/1147.bmp (0.5000035762786865, '3 CR')
3/1205.bmp (0.500002384185791, '3 CR')
3/456.bmp (0.5000112056732178, '3 CR')
3/562.bmp (0.5000194311141968, '3 CR')
3/406.bmp (0.500006914138794, '3 CR')
3/968.bmp (0.5000030994415283, '3 CR')
3/781.bmp (0.5000030398368835, '3 CR')
3/906.bmp (0.5000145435333252, '3 CR')
3/1174.bmp (0.5001460313796997, '3 CR')
3/998.bmp (0.5000150203704834, '3 CR')
3/843.bmp (0.5000457763671875, '3 CR')
3/593.bmp (0.5000045895576477, '3 CR')
3/931.bmp (0.5000565648078918, '3 CR')
3/93.bmp (0.497628390789032, '2 CL')
3/156.bmp (0.5001012682914734, '3 CR')
3/137.bmp (0.5001165866851807, '3 CR')
3/656.bmp (0.5000039339065552, '3 CR')
3/56.bmp (0.5000009536743164, '3 CR')
3/1089.bmp (0.5000021457672119, '3 CR')
3/218.bmp (0.5003463625907898, '3 CR')
3/1028.bmp (0.5000011920928955, '3 CR')
3/281.bmp (0.5000873804092407, '3 CR')
3/1159.bmp (0.5000036954879761, '3 CR')
3/724.bmp (0.5000012516975403, '3 CR')
3/1010.bmp (0.5000464916229248, '3 CR')
3/624.bmp (0.5000002384185791, '3 CR')
3/62.bmp (0.5000430941581726, '3 CR')
3/1119.bmp (0.5000165700912476, '3 CR')
3/718.bmp (0.5000047087669373, '3 CR')
3/531.bmp (0.5000009536743164, '3 CR')
3/249.bmp (0.5001058578491211, '3 CR')
3/812.bmp (0.4999949038028717, '3 CR')
3/1058.bmp (0.5000042915344238, '3 CR')
3/31.bmp (0.5000104904174805, '3 CR')
3/312.bmp (0.5002430081367493, '3 CR')
4/674.bmp (0.8173955082893372, '4 nothing')
4/1004.bmp (0.9996244311332703, '4 nothing')
4/790.bmp (0.5448011159896851, '4 nothing')
4/775.bmp (0.5024721622467041, '4 nothing')
4/699.bmp (0.9979219436645508, '4 nothing')
4/725.bmp (0.999907374382019, '4 nothing')
4/1045.bmp (0.8830793499946594, '4 nothing')
4/617.bmp (0.589604377746582, '4 nothing')
4/592.bmp (0.7194246649742126, '4 nothing')
4/663.bmp (0.9998849630355835, '4 nothing')
4/437.bmp (0.9999486207962036, '4 nothing')
4/110.bmp (0.7604506015777588, '4 nothing')
4/336.bmp (0.9123531579971313, '4 nothing')
4/488.bmp (0.9998281598091125, '4 nothing')
4/341.bmp (0.8796442151069641, '4 nothing')
4/902.bmp (0.9979456067085266, '4 nothing')
4/800.bmp (0.9065321683883667, '4 nothing')
4/841.bmp (0.9985224008560181, '4 nothing')
4/927.bmp (0.619903564453125, '4 nothing')
4/1030.bmp (0.6799609661102295, '4 nothing')
4/968.bmp (0.7921611070632935, '4 nothing')
4/825.bmp (0.7581710815429688, '4 nothing')
4/1020.bmp (0.9916521310806274, '4 nothing')
4/994.bmp (0.9970351457595825, '4 nothing')
4/273.bmp (0.999744713306427, '4 nothing')
4/565.bmp (0.5007655024528503, '4 nothing')
4/876.bmp (0.5360786318778992, '4 nothing')
4/18.bmp (0.9890857934951782, '4 nothing')
4/508.bmp (0.5025181770324707, '4 nothing')
4/815.bmp (0.5327203273773193, '4 nothing')
4/137.bmp (0.869378924369812, '4 nothing')
4/412.bmp (0.8578950762748718, '4 nothing')
4/917.bmp (0.985798716545105, '4 nothing')
4/643.bmp (0.5201457738876343, '4 nothing')
4/953.bmp (0.6521367430686951, '4 nothing')
4/246.bmp (0.9998164176940918, '4 nothing')
4/750.bmp (0.9664078950881958, '4 nothing')
4/765.bmp (0.5582308769226074, '4 nothing')
4/1056.bmp (0.8728364109992981, '4 nothing')
4/942.bmp (0.997860312461853, '4 nothing')
4/534.bmp (0.8861508369445801, '4 nothing')
4/193.bmp (0.5855587720870972, '4 nothing')
4/80.bmp (0.6119005680084229, '4 nothing')
4/519.bmp (0.9998664855957031, '4 nothing')
4/219.bmp (0.950130820274353, '4 nothing')
4/544.bmp (0.998329758644104, '4 nothing')
4/392.bmp (0.999906063079834, '4 nothing')
4/979.bmp (0.5027762055397034, '4 nothing')
4/462.bmp (0.5031583309173584, '4 nothing')
4/164.bmp (0.5678684711456299, '4 nothing')

iter_46000
2/1206.bmp (0.9999324679374695, '2 CL')
2/1249.bmp (0.9999399185180664, '2 CL')
2/1309.bmp (0.9998623728752136, '2 CL')
2/202.bmp (0.9998824000358582, '2 CL')
2/669.bmp (0.9999985694885254, '2 CL')
2/373.bmp (0.999975860118866, '2 CL')
2/386.bmp (0.9999977350234985, '2 CL')
2/937.bmp (0.9998669624328613, '2 CL')
2/737.bmp (0.9999399185180664, '2 CL')
2/238.bmp (0.9994109272956848, '2 CL')
2/824.bmp (0.9999749064445496, '2 CL')
2/36.bmp (0.9999837875366211, '2 CL')
2/528.bmp (0.9999862909317017, '2 CL')
2/67.bmp (0.9999856948852539, '2 CL')
2/1143.bmp (0.9999856948852539, '2 CL')
2/1081.bmp (0.9999746084213257, '2 CL')
2/768.bmp (0.9999685287475586, '2 CL')
2/1106.bmp (0.9999035000801086, '2 CL')
2/472.bmp (0.9999811053276062, '2 CL')
2/1112.bmp (0.9998475313186646, '2 CL')
2/602.bmp (0.9999971389770508, '2 CL')
2/42.bmp (0.9999842643737793, '2 CL')
2/1049.bmp (0.9999932050704956, '2 CL')
2/987.bmp (0.9999995231628418, '2 CL')
2/1018.bmp (0.9999982714653015, '2 CL')
2/1174.bmp (0.999987781047821, '2 CL')
2/404.bmp (0.9999542236328125, '2 CL')
2/571.bmp (0.9999940991401672, '2 CL')
2/1162.bmp (0.9999836087226868, '2 CL')
2/862.bmp (0.9999364018440247, '2 CL')
2/503.bmp (0.9999968409538269, '2 CL')
2/1268.bmp (0.9999932050704956, '2 CL')
2/226.bmp (0.9999130368232727, '2 CL')
2/441.bmp (0.9999921917915344, '2 CL')
2/1237.bmp (0.9999721646308899, '2 CL')
2/171.bmp (0.9999752044677734, '2 CL')
2/701.bmp (0.9999563097953796, '2 CL')
2/534.bmp (0.9999819993972778, '2 CL')
2/638.bmp (0.9999892115592957, '2 CL')
2/893.bmp (0.999618411064148, '2 CL')
2/651.bmp (0.9999896883964539, '2 CL')
2/103.bmp (0.9998331069946289, '2 CL')
2/269.bmp (0.9999624490737915, '2 CL')
2/799.bmp (0.9999514818191528, '2 CL')
2/956.bmp (0.9999936819076538, '2 CL')
2/134.bmp (0.9999880790710449, '2 CL')
2/924.bmp (0.9999591112136841, '2 CL')
2/337.bmp (0.9999985694885254, '2 CL')
2/306.bmp (0.9999784231185913, '2 CL')
2/831.bmp (0.9999809265136719, '2 CL')
0/790.bmp (0.4999958574771881, '0 HL')
0/66.bmp (0.5000004768371582, '0 HL')
0/1232.bmp (0.49999985098838806, '0 HL')
0/97.bmp (0.5000007152557373, '0 HL')
0/1170.bmp (0.49999910593032837, '0 HL')
0/347.bmp (0.5, '0 HL')
0/253.bmp (0.5000029802322388, '0 HL')
0/1045.bmp (0.5, '0 HL')
0/28.bmp (0.5000009536743164, '0 HL')
0/122.bmp (0.5, '0 HL')
0/846.bmp (0.49999672174453735, '2 CL')
0/160.bmp (0.5000030994415283, '0 HL')
0/946.bmp (0.49997925758361816, '0 HL')
0/446.bmp (0.5000004768371582, '0 HL')
0/128.bmp (0.4999999403953552, '0 HL')
0/940.bmp (0.4999600350856781, '0 HL')
0/378.bmp (0.5000002384185791, '0 HL')
0/852.bmp (0.49999862909317017, '0 HL')
0/1201.bmp (0.4999998211860657, '0 HL')
0/596.bmp (0.5000001788139343, '0 HL')
0/222.bmp (0.4999998211860657, '0 HL')
0/602.bmp (0.4999998211860657, '0 HL')
0/633.bmp (0.5, '0 HL')
0/627.bmp (0.5, '0 HL')
0/1107.bmp (0.5, '0 HL')
0/477.bmp (0.5000007152557373, '0 HL')
0/403.bmp (0.5000007152557373, '0 HL')
0/316.bmp (0.5000002384185791, '0 HL')
0/1076.bmp (0.5, '0 HL')
0/435.bmp (0.5000002384185791, '0 HL')
0/571.bmp (0.4999999403953552, '0 HL')
0/508.bmp (0.4999999403953552, '0 HL')
0/915.bmp (0.49999862909317017, '0 HL')
0/1013.bmp (0.5, '0 HL')
0/752.bmp (0.5000002384185791, '0 HL')
0/883.bmp (0.499999463558197, '0 HL')
0/665.bmp (0.5000002384185791, '0 HL')
0/696.bmp (0.5000002384185791, '0 HL')
0/727.bmp (0.5000002384185791, '0 HL')
0/1038.bmp (0.5, '0 HL')
0/1138.bmp (0.4999999403953552, '0 HL')
0/35.bmp (0.500002384185791, '0 HL')
0/410.bmp (0.5000007152557373, '0 HL')
0/191.bmp (0.5000061988830566, '0 HL')
0/247.bmp (0.5000025629997253, '0 HL')
0/540.bmp (0.5, '0 HL')
0/285.bmp (0.5, '0 HL')
0/758.bmp (0.5, '0 HL')
0/153.bmp (0.5000396966934204, '0 HL')
0/1257.bmp (0.4999997615814209, '0 HL')
1/636.bmp (0.5, '1 HR')
1/926.bmp (0.499992311000824, '1 HR')
1/1108.bmp (0.5000003576278687, '1 HR')
1/586.bmp (0.5, '1 HR')
1/467.bmp (0.5, '1 HR')
1/248.bmp (0.49999919533729553, '1 HR')
1/1242.bmp (0.5, '1 HR')
1/698.bmp (0.500002384185791, '1 HR')
1/530.bmp (0.5, '1 HR')
1/142.bmp (0.4999995827674866, '1 HR')
1/11.bmp (0.5, '1 HR')
1/442.bmp (0.5, '1 HR')
1/890.bmp (0.5, '1 HR')
1/167.bmp (0.4999999403953552, '1 HR')
1/920.bmp (0.4999951720237732, '1 HR')
1/223.bmp (0.5000001192092896, '1 HR')
1/1318.bmp (0.5, '1 HR')
1/55.bmp (0.5000000596046448, '1 HR')
1/847.bmp (0.5, '1 HR')
1/67.bmp (0.5, '1 HR')
1/805.bmp (0.5, '1 HR')
1/1283.bmp (0.5, '1 HR')
1/155.bmp (0.4999992251396179, '1 HR')
1/536.bmp (0.5, '1 HR')
1/748.bmp (0.5000006556510925, '1 HR')
1/380.bmp (0.4999995231628418, '1 HR')
1/686.bmp (0.5000004172325134, '1 HR')
1/623.bmp (0.5, '1 HR')
1/273.bmp (0.5, '1 HR')
1/1023.bmp (0.4999999403953552, '1 HR')
1/298.bmp (0.5, '1 HR')
1/180.bmp (0.49999767541885376, '1 HR')
1/1156.bmp (0.5000005960464478, '1 HR')
1/211.bmp (0.5000002980232239, '1 HR')
1/1236.bmp (0.5, '1 HR')
1/975.bmp (0.49999991059303284, '1 HR')
1/998.bmp (0.49999767541885376, '1 HR')
1/105.bmp (0.5, '1 HR')
1/117.bmp (0.49999991059303284, '1 HR')
1/1072.bmp (0.4999997615814209, '1 HR')
1/755.bmp (0.5000006556510925, '1 HR')
1/1138.bmp (0.4999999403953552, '1 HR')
1/80.bmp (0.5, '1 HR')
1/1085.bmp (0.4999997615814209, '1 HR')
1/872.bmp (0.5, '1 HR')
1/367.bmp (0.5, '1 HR')
1/938.bmp (0.49999815225601196, '1 HR')
1/1198.bmp (0.4999997019767761, '1 HR')
1/317.bmp (0.5, '1 HR')
1/430.bmp (0.5, '1 HR')
3/1142.bmp (0.5000011920928955, '3 CR')
3/1226.bmp (0.5000100135803223, '3 CR')
3/749.bmp (0.5000022649765015, '3 CR')
3/124.bmp (0.5000049471855164, '3 CR')
3/343.bmp (0.5000907778739929, '3 CR')
3/1200.bmp (0.5000030994415283, '3 CR')
3/1064.bmp (0.5000038146972656, '3 CR')
3/374.bmp (0.5000435709953308, '3 CR')
3/468.bmp (0.5000152587890625, '3 CR')
3/687.bmp (0.5000010132789612, '3 CR')
3/937.bmp (0.5000230669975281, '3 CR')
3/499.bmp (0.50001460313797, '3 CR')
3/437.bmp (0.5000104904174805, '3 CR')
3/874.bmp (0.5000035166740417, '3 CR')
3/187.bmp (0.5002806186676025, '3 CR')
3/1147.bmp (0.5000033378601074, '3 CR')
3/1205.bmp (0.5000021457672119, '3 CR')
3/456.bmp (0.5000107288360596, '3 CR')
3/562.bmp (0.5000181794166565, '3 CR')
3/406.bmp (0.5000066757202148, '3 CR')
3/968.bmp (0.5000030994415283, '3 CR')
3/781.bmp (0.5000032186508179, '3 CR')
3/906.bmp (0.5000147819519043, '3 CR')
3/1174.bmp (0.5001437664031982, '3 CR')
3/998.bmp (0.5000145435333252, '3 CR')
3/843.bmp (0.5000460743904114, '3 CR')
3/593.bmp (0.5000045895576477, '3 CR')
3/931.bmp (0.5000725984573364, '3 CR')
3/93.bmp (0.4978467524051666, '2 CL')
3/156.bmp (0.500095784664154, '3 CR')
3/137.bmp (0.500110387802124, '3 CR')
3/656.bmp (0.5000045895576477, '3 CR')
3/56.bmp (0.5000009536743164, '3 CR')
3/1089.bmp (0.5000019073486328, '3 CR')
3/218.bmp (0.5003278255462646, '3 CR')
3/1028.bmp (0.5000011920928955, '3 CR')
3/281.bmp (0.5000842809677124, '3 CR')
3/1159.bmp (0.5000035166740417, '3 CR')
3/724.bmp (0.5000013113021851, '3 CR')
3/1010.bmp (0.5000443458557129, '3 CR')
3/624.bmp (0.5000003576278687, '3 CR')
3/62.bmp (0.5000430941581726, '3 CR')
3/1119.bmp (0.500015377998352, '3 CR')
3/718.bmp (0.500004768371582, '3 CR')
3/531.bmp (0.5000010132789612, '3 CR')
3/249.bmp (0.5001003742218018, '3 CR')
3/812.bmp (0.4999959468841553, '3 CR')
3/1058.bmp (0.5000040531158447, '3 CR')
3/31.bmp (0.50001060962677, '3 CR')
3/312.bmp (0.5002349019050598, '3 CR')
4/674.bmp (0.7937893867492676, '4 nothing')
4/1004.bmp (0.9995895624160767, '4 nothing')
4/790.bmp (0.5400466918945312, '4 nothing')
4/775.bmp (0.5023000836372375, '4 nothing')
4/699.bmp (0.9978131055831909, '4 nothing')
4/725.bmp (0.9998987317085266, '4 nothing')
4/1045.bmp (0.8803156018257141, '4 nothing')
4/617.bmp (0.5806777477264404, '4 nothing')
4/592.bmp (0.7134029269218445, '4 nothing')
4/663.bmp (0.9998729825019836, '4 nothing')
4/437.bmp (0.9999439120292664, '4 nothing')
4/110.bmp (0.7550623416900635, '4 nothing')
4/336.bmp (0.9032711982727051, '4 nothing')
